,Name,User ID,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
5559,Team Fortress 2,195780309,0.0,0,play,11.7,True,92
5561,Team Fortress 2,124709414,0.0,0,play,1002.0,True,92
32504,Ori and the Blind Forest,55367062,0.0,0,play,12.2,False,88
32501,Ori and the Blind Forest,1936551,0.0,0,play,1.2,False,88
32499,Ori and the Blind Forest,11161178,0.0,0,play,0.9,False,88
32497,Ori and the Blind Forest,8585433,0.0,0,play,9.6,False,88
32495,Ori and the Blind Forest,33865373,0.0,0,play,13.9,False,88
32493,Ori and the Blind Forest,180753437,0.0,0,play,2.3,False,88
32491,Ori and the Blind Forest,80128229,0.0,0,play,0.7,False,88
32489,Ori and the Blind Forest,54507379,0.0,0,play,121.0,False,88
32487,Ori and the Blind Forest,38049880,0.0,0,play,1.1,False,88
32485,Ori and the Blind Forest,162076421,0.0,0,play,16.9,False,88
5583,Team Fortress 2,85333773,0.0,0,play,65.0,True,92
5581,Team Fortress 2,115290202,0.0,0,play,0.3,True,92
5579,Team Fortress 2,28472068,0.0,0,play,14.5,True,92
5577,Team Fortress 2,71510748,0.0,0,play,2158.0,True,92
5575,Team Fortress 2,142754561,0.0,0,play,147.0,True,92
32483,Ori and the Blind Forest,101602586,0.0,0,play,13.9,False,88
32481,Ori and the Blind Forest,181453879,0.0,0,play,3.6,False,88
32479,Ori and the Blind Forest,226928441,0.0,0,play,0.5,False,88
32476,Ori and the Blind Forest,24469287,0.0,0,play,7.9,False,88
32474,Ori and the Blind Forest,89732768,0.0,0,play,3.8,False,88
5573,Team Fortress 2,112986636,0.0,0,play,0.9,True,92
5571,Team Fortress 2,229911,0.0,0,play,0.4,True,92
5569,Team Fortress 2,30913209,0.0,0,play,9.4,True,92
32472,Ori and the Blind Forest,187588985,0.0,0,play,27.0,False,88
32470,Ori and the Blind Forest,53875128,0.0,0,play,7.0,False,88
17428,Dota 2,179022513,0.0,0,play,13.9,True,90
5567,Team Fortress 2,153431729,0.0,0,play,0.5,True,92
5565,Team Fortress 2,166863117,0.0,0,play,0.5,True,92
5563,Team Fortress 2,55761025,0.0,0,play,787.0,True,92
94476,Sakura Clicker,155036762,0.0,21,play,4.7,True,0
94472,Sakura Clicker,152078939,0.0,21,play,6.4,True,0
94063,Magic Duels,1936551,0.0,0,play,8.7,True,0
94180,Steel Ocean,14544587,0.0,3,play,0.4,True,0
94147,Magic Duels,47524459,0.0,0,play,13.9,True,0
94149,Magic Duels,212078557,0.0,0,play,1.8,True,0
94152,Magic Duels,209023275,0.0,0,play,0.2,True,0
94154,Magic Duels,47384303,0.0,0,play,22.0,True,0
94156,Magic Duels,120514307,0.0,0,play,13.5,True,0
94158,Magic Duels,48666962,0.0,0,play,0.6,True,0
94160,Magic Duels,135698781,0.0,0,play,146.0,True,0
94162,Magic Duels,71331921,0.0,0,play,11.7,True,0
94164,Magic Duels,128470551,0.0,0,play,2.2,True,0
94167,Steel Ocean,301776008,0.0,3,play,0.1,True,0
94169,Steel Ocean,66052983,0.0,3,play,1.5,True,0
94173,Steel Ocean,303854541,0.0,3,play,0.7,True,0
94176,Steel Ocean,180394356,0.0,3,play,4.7,True,0
94178,Steel Ocean,225048159,0.0,3,play,0.7,True,0
94182,Steel Ocean,95853467,0.0,3,play,32.0,True,0
94227,Echo of Soul,267235316,0.0,0,play,1.5,True,0
94185,Steel Ocean,131348564,0.0,3,play,0.3,True,0
94187,Steel Ocean,102539470,0.0,3,play,1.3,True,0
94190,Steel Ocean,207262142,0.0,3,play,0.6,True,0
94193,Steel Ocean,174522735,0.0,3,play,0.2,True,0
94195,Steel Ocean,212078557,0.0,3,play,0.4,True,0
94200,Echo of Soul,244290943,0.0,0,play,1.3,True,0
94202,Echo of Soul,66052983,0.0,0,play,0.4,True,0
94204,Echo of Soul,213610494,0.0,0,play,1.7,True,0
94207,Echo of Soul,72996988,0.0,0,play,118.0,True,0
94209,Echo of Soul,276467194,0.0,0,play,0.7,True,0
94214,Echo of Soul,55906572,0.0,0,play,0.7,True,0
94216,Echo of Soul,173453295,0.0,0,play,18.8,True,0
94218,Echo of Soul,74521316,0.0,0,play,4.0,True,0
94223,Echo of Soul,170172944,0.0,0,play,2.0,True,0
94145,Magic Duels,112962796,0.0,0,play,5.8,True,0
94141,Magic Duels,200673341,0.0,0,play,0.2,True,0
94137,Magic Duels,239928300,0.0,0,play,5.4,True,0
94135,Magic Duels,198081354,0.0,0,play,6.2,True,0
94065,Magic Duels,33622085,0.0,0,play,21.0,True,0
94069,Magic Duels,248679217,0.0,0,play,8.5,True,0
94071,Magic Duels,11731710,0.0,0,play,10.7,True,0
94074,Magic Duels,36502549,0.0,0,play,83.0,True,0
94079,Magic Duels,253044003,0.0,0,play,7.6,True,0
94081,Magic Duels,254924405,0.0,0,play,8.0,True,0
94083,Magic Duels,19696244,0.0,0,play,25.0,True,0
94085,Magic Duels,90033155,0.0,0,play,3.2,True,0
94087,Magic Duels,308468736,0.0,0,play,0.7,True,0
94089,Magic Duels,295039588,0.0,0,play,21.0,True,0
94094,Magic Duels,83770731,0.0,0,play,0.3,True,0
94096,Magic Duels,30912860,0.0,0,play,0.5,True,0
94098,Magic Duels,61632730,0.0,0,play,1.5,True,0
94100,Magic Duels,60611062,0.0,0,play,88.0,True,0
94102,Magic Duels,92484390,0.0,0,play,1.8,True,0
94104,Magic Duels,188509200,0.0,0,play,0.1,True,0
94106,Magic Duels,111551727,0.0,0,play,26.0,True,0
94108,Magic Duels,289193172,0.0,0,play,0.1,True,0
94110,Magic Duels,32126281,0.0,0,play,1.9,True,0
94112,Magic Duels,297620161,0.0,0,play,0.6,True,0
94114,Magic Duels,252728747,0.0,0,play,0.3,True,0
94116,Magic Duels,99701966,0.0,0,play,0.4,True,0
94118,Magic Duels,44545959,0.0,0,play,0.6,True,0
94120,Magic Duels,203650036,0.0,0,play,0.7,True,0
94122,Magic Duels,258531019,0.0,0,play,0.2,True,0
94124,Magic Duels,301201297,0.0,0,play,0.4,True,0
94127,Magic Duels,209917929,0.0,0,play,3.5,True,0
94129,Magic Duels,281864662,0.0,0,play,0.4,True,0
94133,Magic Duels,252352661,0.0,0,play,0.5,True,0
94225,Echo of Soul,91729217,0.0,0,play,5.8,True,0
94229,Echo of Soul,115487966,0.0,0,play,1.0,True,0
94470,Sakura Clicker,62990992,0.0,21,play,1.3,True,0
94432,Sakura Clicker,171252939,0.0,21,play,0.9,True,0
94381,Gems of War,70967454,0.0,0,play,132.0,True,0
94383,Gems of War,86779877,0.0,0,play,0.3,True,0
94387,Gems of War,44545959,0.0,0,play,106.0,True,0
94408,Sakura Clicker,60217594,0.0,21,play,0.7,True,0
94410,Sakura Clicker,194680258,0.0,21,play,31.0,True,0
94412,Sakura Clicker,23492094,0.0,21,play,0.8,True,0
94414,Sakura Clicker,210172601,0.0,21,play,2.0,True,0
94416,Sakura Clicker,93644606,0.0,21,play,2.4,True,0
94418,Sakura Clicker,259402641,0.0,21,play,0.5,True,0
94421,Sakura Clicker,152585209,0.0,21,play,0.9,True,0
94424,Sakura Clicker,213610494,0.0,21,play,0.2,True,0
94426,Sakura Clicker,226928441,0.0,21,play,0.3,True,0
94428,Sakura Clicker,195414910,0.0,21,play,240.0,True,0
94430,Sakura Clicker,171383863,0.0,21,play,4.7,True,0
94434,Sakura Clicker,49893565,0.0,21,play,1.6,True,0
94231,Echo of Soul,113546110,0.0,0,play,0.6,True,0
94437,Sakura Clicker,154730370,0.0,21,play,0.3,True,0
94439,Sakura Clicker,80128229,0.0,21,play,2.7,True,0
94443,Sakura Clicker,117949868,0.0,21,play,0.3,True,0
94445,Sakura Clicker,158608850,0.0,21,play,3.9,True,0
94447,Sakura Clicker,49462664,0.0,21,play,21.0,True,0
94449,Sakura Clicker,124641717,0.0,21,play,0.3,True,0
94452,Sakura Clicker,258530685,0.0,21,play,19.0,True,0
94454,Sakura Clicker,91859894,0.0,21,play,33.0,True,0
94456,Sakura Clicker,276526080,0.0,21,play,6.1,True,0
94458,Sakura Clicker,175447188,0.0,21,play,18.8,True,0
94462,Sakura Clicker,165101762,0.0,21,play,1.1,True,0
94464,Sakura Clicker,97614578,0.0,21,play,0.2,True,0
94466,Sakura Clicker,175001491,0.0,21,play,0.7,True,0
94468,Sakura Clicker,48492052,0.0,21,play,0.2,True,0
94379,Gems of War,181564172,0.0,0,play,3.3,True,0
94377,Gems of War,306298588,0.0,0,play,2.6,True,0
94375,Gems of War,17497581,0.0,0,play,2.1,True,0
94373,Gems of War,60217594,0.0,0,play,47.0,True,0
94233,Echo of Soul,200059104,0.0,0,play,9.0,True,0
94237,Echo of Soul,61632730,0.0,0,play,16.8,True,0
94241,Echo of Soul,207718097,0.0,0,play,0.9,True,0
94243,Echo of Soul,143877335,0.0,0,play,31.0,True,0
94245,Echo of Soul,118189718,0.0,0,play,23.0,True,0
94247,Echo of Soul,39361297,0.0,0,play,0.6,True,0
94249,Echo of Soul,161623464,0.0,0,play,162.0,True,0
94252,Echo of Soul,159800136,0.0,0,play,3.9,True,0
94254,Echo of Soul,275875486,0.0,0,play,1.2,True,0
94257,Echo of Soul,170198088,0.0,0,play,3.7,True,0
94260,Metal Reaper Online,257422299,0.0,6,play,0.1,True,0
94262,Metal Reaper Online,131876863,0.0,6,play,0.4,True,0
94265,Metal Reaper Online,176929122,0.0,6,play,0.1,True,0
94267,Metal Reaper Online,73518199,0.0,6,play,11.4,True,0
94269,Metal Reaper Online,101000574,0.0,6,play,5.5,True,0
94271,Metal Reaper Online,259403281,0.0,6,play,1.4,True,0
94275,Metal Reaper Online,166669789,0.0,6,play,0.6,True,0
32529,Ori and the Blind Forest,231416829,0.0,0,play,7.3,False,88
94286,The Four Kings Casino and Slots,200036280,0.0,0,play,1.3,True,0
94290,The Four Kings Casino and Slots,17530772,0.0,0,play,8.8,True,0
94292,The Four Kings Casino and Slots,220680498,0.0,0,play,0.2,True,0
94294,The Four Kings Casino and Slots,196403090,0.0,0,play,7.4,True,0
94296,The Four Kings Casino and Slots,113546110,0.0,0,play,1.5,True,0
94298,The Four Kings Casino and Slots,118838369,0.0,0,play,3.9,True,0
94302,The Four Kings Casino and Slots,241776037,0.0,0,play,0.3,True,0
94309,The Four Kings Casino and Slots,75970863,0.0,0,play,0.4,True,0
94314,ProtoGalaxy,49893565,0.0,0,play,0.3,True,0
94319,ProtoGalaxy,180901075,0.0,0,play,0.3,True,0
5611,Team Fortress 2,104587115,0.0,0,play,18.8,True,92
78978,PlanetSide 2,161384593,0.0,0,play,1.3,True,84
77274,Endless Sky,127272741,0.0,1,play,1.0,True,0
78974,PlanetSide 2,203765587,0.0,0,play,12.1,True,84
57099,Alien Swarm,49462664,0.0,0,play,4.6,True,77
57203,Alien Swarm,57368001,0.0,0,play,27.0,True,77
57201,Alien Swarm,63157803,0.0,0,play,6.7,True,77
57199,Alien Swarm,62097332,0.0,0,play,2.1,True,77
57197,Alien Swarm,81160212,0.0,0,play,0.7,True,77
57195,Alien Swarm,27279261,0.0,0,play,0.5,True,77
57193,Alien Swarm,7907686,0.0,0,play,0.3,True,77
57191,Alien Swarm,30913209,0.0,0,play,11.8,True,77
57189,Alien Swarm,53711793,0.0,0,play,0.5,True,77
57187,Alien Swarm,93882483,0.0,0,play,3.1,True,77
57185,Alien Swarm,60210313,0.0,0,play,0.6,True,77
57183,Alien Swarm,82512087,0.0,0,play,0.4,True,77
57181,Alien Swarm,11731710,0.0,0,play,30.0,True,77
57179,Alien Swarm,68530075,0.0,0,play,0.4,True,77
57177,Alien Swarm,105024602,0.0,0,play,2.7,True,77
57175,Alien Swarm,113224251,0.0,0,play,0.3,True,77
57205,Alien Swarm,59382844,0.0,0,play,3.4,True,77
57207,Alien Swarm,64079170,0.0,0,play,8.9,True,77
57209,Alien Swarm,77194086,0.0,0,play,3.9,True,77
57227,Alien Swarm,82352462,0.0,0,play,5.9,True,77
57239,Alien Swarm,77261379,0.0,0,play,0.3,True,77
57237,Alien Swarm,48798067,0.0,0,play,17.2,True,77
57235,Alien Swarm,3783783,0.0,0,play,1.0,True,77
57233,Alien Swarm,54761333,0.0,0,play,26.0,True,77
57231,Alien Swarm,144412676,0.0,0,play,3.5,True,77
57229,Alien Swarm,175001491,0.0,0,play,17.9,True,77
57225,Alien Swarm,63990035,0.0,0,play,1.6,True,77
57211,Alien Swarm,52731290,0.0,0,play,1.5,True,77
57223,Alien Swarm,17567828,0.0,0,play,12.8,True,77
57221,Alien Swarm,114447625,0.0,0,play,8.7,True,77
57219,Alien Swarm,68719896,0.0,0,play,9.2,True,77
57217,Alien Swarm,159158411,0.0,0,play,0.9,True,77
57215,Alien Swarm,77194239,0.0,0,play,1.1,True,77
57213,Alien Swarm,29302014,0.0,0,play,2.1,True,77
57173,Alien Swarm,96902425,0.0,0,play,0.4,True,77
57171,Alien Swarm,51557405,0.0,0,play,0.5,True,77
57169,Alien Swarm,151042957,0.0,0,play,0.3,True,77
57117,Alien Swarm,4595423,0.0,0,play,2.4,True,77
57129,Alien Swarm,66650717,0.0,0,play,16.7,True,77
57127,Alien Swarm,17995238,0.0,0,play,10.5,True,77
57125,Alien Swarm,15196746,0.0,0,play,2.9,True,77
57123,Alien Swarm,67530228,0.0,0,play,0.4,True,77
57121,Alien Swarm,21979395,0.0,0,play,2.8,True,77
57119,Alien Swarm,14544587,0.0,0,play,1.3,True,77
57115,Alien Swarm,33580866,0.0,0,play,5.9,True,77
57133,Alien Swarm,76894278,0.0,0,play,0.9,True,77
57113,Alien Swarm,17497581,0.0,0,play,2.9,True,77
57111,Alien Swarm,33865373,0.0,0,play,0.3,True,77
57109,Alien Swarm,72717958,0.0,0,play,1.3,True,77
57107,Alien Swarm,975449,0.0,0,play,9.8,True,77
57105,Alien Swarm,75988937,0.0,0,play,1.0,True,77
57103,Alien Swarm,134274586,0.0,0,play,0.5,True,77
57131,Alien Swarm,28997716,0.0,0,play,0.8,True,77
57135,Alien Swarm,101000574,0.0,0,play,2.6,True,77
57167,Alien Swarm,23672423,0.0,0,play,4.9,True,77
57153,Alien Swarm,59205262,0.0,0,play,0.3,True,77
57165,Alien Swarm,33622085,0.0,0,play,8.5,True,77
57163,Alien Swarm,119829710,0.0,0,play,0.1,True,77
57161,Alien Swarm,67694014,0.0,0,play,2.7,True,77
57159,Alien Swarm,11794760,0.0,0,play,0.4,True,77
57157,Alien Swarm,35039277,0.0,0,play,0.7,True,77
57155,Alien Swarm,133938767,0.0,0,play,34.0,True,77
57151,Alien Swarm,113794086,0.0,0,play,0.7,True,77
57137,Alien Swarm,8585433,0.0,0,play,4.8,True,77
57149,Alien Swarm,22301321,0.0,0,play,2.1,True,77
57147,Alien Swarm,141721383,0.0,0,play,21.0,True,77
57145,Alien Swarm,44472980,0.0,0,play,10.9,True,77
57143,Alien Swarm,47384202,0.0,0,play,1.1,True,77
57141,Alien Swarm,34919318,0.0,0,play,25.0,True,77
57139,Alien Swarm,17017968,0.0,0,play,0.5,True,77
57241,Alien Swarm,62990992,0.0,0,play,83.0,True,77
57243,Alien Swarm,68828361,0.0,0,play,3.7,True,77
57245,Alien Swarm,10450544,0.0,0,play,0.7,True,77
57335,Alien Swarm,11149819,0.0,0,play,1.4,True,77
57347,Alien Swarm,14465359,0.0,0,play,12.6,True,77
57345,Alien Swarm,133268317,0.0,0,play,5.5,True,77
57343,Alien Swarm,34384042,0.0,0,play,9.8,True,77
57341,Alien Swarm,81865111,0.0,0,play,1.1,True,77
57339,Alien Swarm,11952990,0.0,0,play,16.0,True,77
57337,Alien Swarm,27169419,0.0,0,play,6.8,True,77
57333,Alien Swarm,172381385,0.0,0,play,7.1,True,77
57351,Alien Swarm,165216496,0.0,0,play,0.5,True,77
57331,Alien Swarm,39899978,0.0,0,play,0.3,True,77
57329,Alien Swarm,30519870,0.0,0,play,9.7,True,77
57327,Alien Swarm,73946533,0.0,0,play,1.3,True,77
57325,Alien Swarm,94698408,0.0,0,play,2.2,True,77
57323,Alien Swarm,86481908,0.0,0,play,13.7,True,77
57321,Alien Swarm,33518079,0.0,0,play,0.4,True,77
57349,Alien Swarm,67579257,0.0,0,play,6.0,True,77
57353,Alien Swarm,181002117,0.0,0,play,7.3,True,77
57317,Alien Swarm,65533730,0.0,0,play,0.8,True,77
57371,Alien Swarm,60608576,0.0,0,play,5.6,True,77
57383,Alien Swarm,78053539,0.0,0,play,6.8,True,77
57381,Alien Swarm,25539892,0.0,0,play,0.4,True,77
57379,Alien Swarm,43160799,0.0,0,play,5.4,True,77
57377,Alien Swarm,81591317,0.0,0,play,0.4,True,77
57375,Alien Swarm,45970552,0.0,0,play,1.0,True,77
57373,Alien Swarm,26762388,0.0,0,play,0.4,True,77
57369,Alien Swarm,51822361,0.0,0,play,3.5,True,77
57355,Alien Swarm,84585204,0.0,0,play,11.2,True,77
57367,Alien Swarm,58905429,0.0,0,play,5.9,True,77
57365,Alien Swarm,239661767,0.0,0,play,5.6,True,77
57363,Alien Swarm,11807754,0.0,0,play,4.1,True,77
57361,Alien Swarm,68414134,0.0,0,play,0.3,True,77
57359,Alien Swarm,59925638,0.0,0,play,1.0,True,77
57357,Alien Swarm,50818751,0.0,0,play,18.3,True,77
57319,Alien Swarm,19085114,0.0,0,play,1.5,True,77
57315,Alien Swarm,60611062,0.0,0,play,8.2,True,77
57247,Alien Swarm,36557643,0.0,0,play,2.0,True,77
57263,Alien Swarm,12423315,0.0,0,play,0.5,True,77
57275,Alien Swarm,208467850,0.0,0,play,22.0,True,77
57273,Alien Swarm,70915652,0.0,0,play,0.2,True,77
57271,Alien Swarm,41846650,0.0,0,play,7.6,True,77
57269,Alien Swarm,63454504,0.0,0,play,3.0,True,77
57267,Alien Swarm,45532207,0.0,0,play,0.2,True,77
57265,Alien Swarm,111182405,0.0,0,play,0.7,True,77
57261,Alien Swarm,49228258,0.0,0,play,0.8,True,77
57279,Alien Swarm,14962163,0.0,0,play,1.9,True,77
57259,Alien Swarm,19696244,0.0,0,play,2.1,True,77
57257,Alien Swarm,68017342,0.0,0,play,1.6,True,77
57255,Alien Swarm,207365563,0.0,0,play,1.4,True,77
57253,Alien Swarm,90711776,0.0,0,play,1.0,True,77
57251,Alien Swarm,64023574,0.0,0,play,2.9,True,77
57249,Alien Swarm,46028967,0.0,0,play,6.1,True,77
57277,Alien Swarm,122956129,0.0,0,play,3.4,True,77
57281,Alien Swarm,155036762,0.0,0,play,2.7,True,77
57313,Alien Swarm,40212239,0.0,0,play,3.8,True,77
57299,Alien Swarm,2753525,0.0,0,play,3.2,True,77
57311,Alien Swarm,108758176,0.0,0,play,0.4,True,77
57309,Alien Swarm,27545486,0.0,0,play,4.2,True,77
57307,Alien Swarm,61632730,0.0,0,play,0.4,True,77
57305,Alien Swarm,17414305,0.0,0,play,1.7,True,77
57303,Alien Swarm,72627862,0.0,0,play,2.9,True,77
57301,Alien Swarm,61189155,0.0,0,play,23.0,True,77
57297,Alien Swarm,31187179,0.0,0,play,0.3,True,77
57283,Alien Swarm,14906179,0.0,0,play,0.2,True,77
57295,Alien Swarm,86738567,0.0,0,play,1.6,True,77
57293,Alien Swarm,59662830,0.0,0,play,0.2,True,77
57291,Alien Swarm,83770731,0.0,0,play,3.8,True,77
57289,Alien Swarm,183838531,0.0,0,play,0.4,True,77
57287,Alien Swarm,20362352,0.0,0,play,1.1,True,77
57285,Alien Swarm,123734483,0.0,0,play,0.4,True,77
57101,Alien Swarm,12985315,0.0,0,play,2.3,True,77
57097,Alien Swarm,37723786,0.0,0,play,4.0,True,77
13046,Dota 2,37723786,0.0,0,play,3.7,True,90
57095,Alien Swarm,68809194,0.0,0,play,2.8,True,77
56913,Alien Swarm,42928788,0.0,0,play,0.3,True,77
56911,Alien Swarm,64315060,0.0,0,play,0.3,True,77
56909,Alien Swarm,65716118,0.0,0,play,22.0,True,77
56907,Alien Swarm,150751526,0.0,0,play,5.0,True,77
56905,Alien Swarm,9823354,0.0,0,play,1.1,True,77
56903,Alien Swarm,48058475,0.0,0,play,18.8,True,77
56901,Alien Swarm,54103616,0.0,0,play,1.9,True,77
56899,Alien Swarm,11373749,0.0,0,play,2.7,True,77
56897,Alien Swarm,76933274,0.0,0,play,1.0,True,77
56895,ArcheAge,244335912,0.0,3,play,0.2,True,80
56893,ArcheAge,220434034,0.0,3,play,0.8,True,80
56890,ArcheAge,198735293,0.0,3,play,0.4,True,80
56887,ArcheAge,211270134,0.0,3,play,0.5,True,80
56883,ArcheAge,142750305,0.0,3,play,0.2,True,80
56880,ArcheAge,245314153,0.0,3,play,0.4,True,80
56915,Alien Swarm,20200395,0.0,0,play,0.7,True,77
56917,Alien Swarm,65958466,0.0,0,play,0.4,True,77
56919,Alien Swarm,49767455,0.0,0,play,0.2,True,77
56937,Alien Swarm,44482198,0.0,0,play,1.3,True,77
56949,Alien Swarm,57798235,0.0,0,play,0.6,True,77
56947,Alien Swarm,67628444,0.0,0,play,0.5,True,77
56945,Alien Swarm,65421540,0.0,0,play,0.2,True,77
56943,Alien Swarm,64394438,0.0,0,play,2.3,True,77
56941,Alien Swarm,12610800,0.0,0,play,2.7,True,77
56939,Alien Swarm,79411077,0.0,0,play,19.7,True,77
56935,Alien Swarm,86150792,0.0,0,play,0.1,True,77
56921,Alien Swarm,61676491,0.0,0,play,16.6,True,77
56933,Alien Swarm,1364546,0.0,0,play,0.9,True,77
56931,Alien Swarm,43913966,0.0,0,play,35.0,True,77
56929,Alien Swarm,1950243,0.0,0,play,3.8,True,77
56927,Alien Swarm,14165501,0.0,0,play,1.6,True,77
56925,Alien Swarm,31727716,0.0,0,play,4.5,True,77
56923,Alien Swarm,23883383,0.0,0,play,2.2,True,77
56876,ArcheAge,92436417,0.0,3,play,0.1,True,80
56873,ArcheAge,103638409,0.0,3,play,29.0,True,80
56871,ArcheAge,60608576,0.0,3,play,0.9,True,80
56795,ArcheAge,13565651,0.0,3,play,59.0,True,80
56811,ArcheAge,49893565,0.0,3,play,164.0,True,80
56809,ArcheAge,67694595,0.0,3,play,0.5,True,80
56807,ArcheAge,104727643,0.0,3,play,0.4,True,80
56805,ArcheAge,46637811,0.0,3,play,5.4,True,80
56803,ArcheAge,100311267,0.0,3,play,0.9,True,80
56799,ArcheAge,213610494,0.0,3,play,11.5,True,80
56793,ArcheAge,93644606,0.0,3,play,1.3,True,80
56816,ArcheAge,145243748,0.0,3,play,7.1,True,80
56790,ArcheAge,260048725,0.0,3,play,107.0,True,80
56786,ArcheAge,166753156,0.0,3,play,4.0,True,80
56784,ArcheAge,61676491,0.0,3,play,0.2,True,80
56782,ArcheAge,170095814,0.0,3,play,11.7,True,80
13302,Dota 2,186924471,0.0,0,play,0.4,True,90
13304,Dota 2,303846149,0.0,0,play,7.6,True,90
56813,ArcheAge,137837203,0.0,3,play,0.5,True,80
56818,ArcheAge,3449240,0.0,3,play,618.0,True,80
56865,ArcheAge,48175931,0.0,3,play,1.8,True,80
56843,ArcheAge,88775181,0.0,3,play,6.4,True,80
56861,ArcheAge,215208719,0.0,3,play,2.4,True,80
56858,ArcheAge,30061970,0.0,3,play,4.0,True,80
56855,ArcheAge,204401529,0.0,3,play,28.0,True,80
56853,ArcheAge,108160472,0.0,3,play,9.0,True,80
56849,ArcheAge,200059104,0.0,3,play,1.0,True,80
56847,ArcheAge,113546110,0.0,3,play,4.5,True,80
56840,ArcheAge,211454678,0.0,3,play,0.5,True,80
56821,ArcheAge,17995238,0.0,3,play,1.0,True,80
56836,ArcheAge,60210313,0.0,3,play,10.4,True,80
56834,ArcheAge,111212436,0.0,3,play,10.8,True,80
56832,ArcheAge,286084810,0.0,3,play,0.2,True,80
56828,ArcheAge,141721383,0.0,3,play,4.8,True,80
56825,ArcheAge,66650717,0.0,3,play,0.8,True,80
56823,ArcheAge,244789964,0.0,3,play,0.1,True,80
56951,Alien Swarm,68049243,0.0,0,play,8.5,True,77
56953,Alien Swarm,77279068,0.0,0,play,0.7,True,77
56955,Alien Swarm,112110682,0.0,0,play,0.8,True,77
57045,Alien Swarm,67694595,0.0,0,play,1.6,True,77
57057,Alien Swarm,18036199,0.0,0,play,0.3,True,77
57055,Alien Swarm,29239329,0.0,0,play,8.5,True,77
57053,Alien Swarm,46301758,0.0,0,play,2.8,True,77
57051,Alien Swarm,49893565,0.0,0,play,7.3,True,77
57049,Alien Swarm,38049880,0.0,0,play,0.3,True,77
57047,Alien Swarm,68025732,0.0,0,play,2.4,True,77
57043,Alien Swarm,26465134,0.0,0,play,0.4,True,77
57061,Alien Swarm,106042595,0.0,0,play,3.4,True,77
57041,Alien Swarm,66615366,0.0,0,play,2.6,True,77
57039,Alien Swarm,3527485,0.0,0,play,0.2,True,77
57037,Alien Swarm,26729643,0.0,0,play,10.4,True,77
57035,Alien Swarm,60859324,0.0,0,play,2.5,True,77
57033,Alien Swarm,20464587,0.0,0,play,0.3,True,77
57031,Alien Swarm,47672756,0.0,0,play,1.6,True,77
57059,Alien Swarm,76881558,0.0,0,play,2.5,True,77
57063,Alien Swarm,33013552,0.0,0,play,6.5,True,77
57027,Alien Swarm,116411567,0.0,0,play,0.4,True,77
57081,Alien Swarm,55906572,0.0,0,play,4.9,True,77
57093,Alien Swarm,51085779,0.0,0,play,2.6,True,77
57091,Alien Swarm,29983962,0.0,0,play,3.6,True,77
57089,Alien Swarm,54637394,0.0,0,play,1.4,True,77
57087,Alien Swarm,77903318,0.0,0,play,15.0,True,77
57085,Alien Swarm,142799594,0.0,0,play,8.2,True,77
57083,Alien Swarm,5250,0.0,0,play,4.9,True,77
57079,Alien Swarm,77794924,0.0,0,play,1.0,True,77
57065,Alien Swarm,76767,0.0,0,play,0.8,True,77
57077,Alien Swarm,65398650,0.0,0,play,0.6,True,77
57075,Alien Swarm,55426012,0.0,0,play,2.8,True,77
57073,Alien Swarm,86055705,0.0,0,play,1.8,True,77
57071,Alien Swarm,21061921,0.0,0,play,2.7,True,77
57069,Alien Swarm,65610147,0.0,0,play,1.0,True,77
57067,Alien Swarm,68736721,0.0,0,play,0.9,True,77
57029,Alien Swarm,66463490,0.0,0,play,0.4,True,77
57025,Alien Swarm,66592754,0.0,0,play,18.9,True,77
56957,Alien Swarm,166858869,0.0,0,play,3.0,True,77
56973,Alien Swarm,112784971,0.0,0,play,0.3,True,77
56985,Alien Swarm,39622853,0.0,0,play,0.7,True,77
56983,Alien Swarm,67791342,0.0,0,play,21.0,True,77
56981,Alien Swarm,31733654,0.0,0,play,7.2,True,77
56979,Alien Swarm,98649241,0.0,0,play,1.7,True,77
56977,Alien Swarm,82212295,0.0,0,play,19.0,True,77
56975,Alien Swarm,14417857,0.0,0,play,1.1,True,77
56971,Alien Swarm,67492611,0.0,0,play,21.0,True,77
56989,Alien Swarm,82695118,0.0,0,play,10.3,True,77
56969,Alien Swarm,86733992,0.0,0,play,7.9,True,77
56967,Alien Swarm,35009482,0.0,0,play,0.2,True,77
56965,Alien Swarm,82020006,0.0,0,play,2.2,True,77
56963,Alien Swarm,13565651,0.0,0,play,3.6,True,77
56961,Alien Swarm,140825164,0.0,0,play,5.6,True,77
56959,Alien Swarm,36439985,0.0,0,play,2.3,True,77
56987,Alien Swarm,11403772,0.0,0,play,13.6,True,77
56991,Alien Swarm,82046939,0.0,0,play,21.0,True,77
57023,Alien Swarm,36546868,0.0,0,play,0.6,True,77
57009,Alien Swarm,65342306,0.0,0,play,13.3,True,77
57021,Alien Swarm,127894126,0.0,0,play,2.5,True,77
57019,Alien Swarm,83671083,0.0,0,play,0.8,True,77
57017,Alien Swarm,50801801,0.0,0,play,0.2,True,77
57015,Alien Swarm,62878249,0.0,0,play,0.3,True,77
57013,Alien Swarm,298950,0.0,0,play,1.6,True,77
57011,Alien Swarm,30440303,0.0,0,play,0.9,True,77
